Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return
2023-09-23,1593.85778809,1598.00170898,1588.32897949,1593.21313477,2101436678.00000000,eth,120233175.87262920,eth,529009,191634583750.89627075,0.00036998
2023-09-24,1580.85339355,1600.20727539,1576.78332520,1593.82568359,3086456944.00000000,eth,120234636.42410567,eth,509942,190073333013.86148071,-0.00815907
2023-09-25,1588.32287598,1595.84411621,1565.02551270,1580.74743652,4394930984.00000000,eth,120235576.11183348,eth,463901,190972916044.64624023,0.00472497
2023-09-26,1593.41723633,1598.09777832,1580.16552734,1588.02319336,3544861160.00000000,eth,120236292.84068294,eth,461614,191586581444.54013062,0.00320738
2023-09-27,1597.49121094,1631.91076660,1585.36889648,1593.10827637,5533036096.00000000,eth,120237300.42431743,eth,480193,192078030654.69885254,0.00255675
2023-09-28,1652.88269043,1666.02416992,1597.29467773,1597.67199707,6658092168.00000000,eth,120238363.92844591,eth,482888,198739910462.91354370,0.03467404
2023-09-29,1667.94384766,1687.28125000,1648.65649414,1652.99987793,5529687537.00000000,eth,120239621.11582299,eth,488093,200552936284.65548706,0.00911205
2023-09-30,1671.16186523,1692.53112793,1666.56384277,1667.83447266,3155292192.00000000,eth,120241042.34585708,eth,472166,200942244604.42797852,0.00192933
2023-10-01,1733.81042480,1750.59570312,1670.08215332,1671.16149902,5054880180.00000000,eth,120242502.65565112,eth,474950,208477704608.97323608,0.03748803
2023-10-02,1663.62756348,1743.56359863,1646.07763672,1732.98400879,8420552922.00000000,eth,120243093.75739843,eth,440326,200039725092.50460815,-0.04047897
2023-10-03,1656.68566895,1670.35632324,1644.49645996,1662.88720703,4742827302.00000000,eth,120244179.90225364,eth,452017,199206809618.14556885,-0.00417275
2023-10-04,1647.83813477,1657.25354004,1629.42663574,1656.73596191,5127524863.00000000,eth,120245479.62662359,eth,470040,198145086861.93338013,-0.00534050
2023-10-05,1611.47644043,1654.37902832,1609.84997559,1647.78820801,5403759057.00000000,eth,120246832.54675993,eth,482454,193774937685.39739990,-0.02206630
2023-10-06,1645.83154297,1659.60986328,1611.36572266,1611.36572266,4941208729.00000000,eth,120248260.72592568,eth,496999,197908380489.85879517,0.02131902
2023-10-07,1634.51123047,1648.18371582,1631.15820312,1645.81091309,2578994988.00000000,eth,120249904.87217969,eth,516225,196549819976.37655640,-0.00687817
2023-10-08,1633.54858398,1641.18237305,1618.18920898,1634.65734863,3315554175.00000000,eth,120251536.31015088,eth,478609,196436726861.39260864,-0.00058895
2023-10-09,1579.80664062,1635.44787598,1553.00695801,1633.45483398,7020801716.00000000,eth,120252963.49734087,eth,459613,189976430287.93484497,-0.03289890
2023-10-10,1567.71301270,1593.74133301,1553.03173828,1580.11206055,5254966125.00000000,eth,120254456.47256953,eth,454990,188524476246.64929199,-0.00765513
2023-10-11,1566.25476074,1578.22351074,1548.98046875,1567.68078613,5416504273.00000000,eth,120255894.98103219,eth,486645,188351368021.35421753,-0.00093018
2023-10-12,1539.61242676,1566.87817383,1523.23754883,1566.35595703,5003930677.00000000,eth,120257315.97381352,eth,478310,185149658081.82409668,-0.01701022
2023-10-13,1552.08947754,1571.75061035,1537.92114258,1539.43286133,4575141511.00000000,eth,120258755.47872980,eth,477264,186652348960.47961426,0.00810402
2023-10-14,1555.25683594,1560.32507324,1545.73876953,1552.26379395,2429214718.00000000,eth,120260479.16268373,eth,499942,187035932310.88314819,0.00204071
2023-10-15,1558.06982422,1565.76086426,1550.55456543,1555.07604980,2923337883.00000000,eth,120262175.50553159,eth,509670,187376866650.06808472,0.00180870
2023-10-16,1600.53430176,1628.15625000,1555.98962402,1558.31347656,8846928526.00000000,eth,120263301.09090242,eth,445496,192485538638.61706543,0.02725454
2023-10-17,1565.43957520,1601.29467773,1554.40295410,1600.63562012,5032686973.00000000,eth,120264680.02111666,eth,469524,188267089603.25704956,-0.02192688
2023-10-18,1563.74987793,1584.72692871,1556.73632812,1565.38281250,4354138855.00000000,eth,120265969.03486980,eth,443137,188065894397.37322998,-0.00107938
2023-10-19,1567.45703125,1573.73767090,1543.58508301,1563.95812988,5035110867.00000000,eth,120267295.35844328,eth,438038,188513817739.01239014,0.00237068
2023-10-20,1604.66687012,1628.60900879,1562.30285645,1567.57092285,6747486127.00000000,eth,120268204.59784818,eth,469116,192990403446.64257812,0.02373898
2023-10-21,1629.30444336,1641.24182129,1593.44799805,1604.82226562,4212179634.00000000,eth,120269625.98237950,eth,467937,195955836014.26104736,0.01535370
2023-10-22,1663.42993164,1667.66662598,1623.98474121,1629.29772949,5248406817.00000000,eth,120271050.92483352,eth,466832,200062466018.24194336,0.02094482
2023-10-23,1765.38269043,1794.07043457,1663.44799805,1674.84924316,14362295879.00000000,eth,120271125.93776672,eth,443611,212324563889.02236938,0.06129068
2023-10-24,1784.43750000,1852.68444824,1758.69006348,1766.01464844,15888690475.00000000,eth,120270590.52327263,eth,462901,214615351876.87231445,0.01079359
2023-10-25,1787.39758301,1814.48474121,1762.14709473,1784.90502930,9439066475.00000000,eth,120270236.50127815,eth,452980,214970730030.16253662,0.00165883
2023-10-26,1804.03930664,1865.09521484,1764.01306152,1787.48193359,11196672635.00000000,eth,120269930.97117268,eth,446883,216971682878.95019531,0.00931059
2023-10-27,1780.04528809,1804.13586426,1751.44006348,1803.79492188,7493399771.00000000,eth,120270267.30032831,eth,431981,214086522604.78561401,-0.01330016
2023-10-28,1776.61816406,1800.60534668,1773.43664551,1780.08422852,4226112731.00000000,eth,120271127.05949160,eth,430136,213675868946.16165161,-0.00192530
2023-10-29,1795.54602051,1810.48864746,1766.05297852,1776.56396484,4358528382.00000000,eth,120271952.54909223,eth,442265,215953825778.22702026,0.01065387
2023-10-30,1810.08862305,1829.24951172,1779.36450195,1795.58911133,7534051038.00000000,eth,120271933.81891719,eth,451831,217702859077.46868896,0.00809926
2023-10-31,1816.45898438,1819.97265625,1784.56762695,1810.13159180,6477922747.00000000,eth,120271657.68795729,eth,443637,218468533172.96456909,0.00351936
2023-11-01,1847.08972168,1858.31286621,1786.40954590,1815.87207031,10628825648.00000000,eth,120271188.90142576,eth,448247,222151676834.01962280,0.01686288
2023-11-02,1800.62097168,1873.88500977,1790.11474609,1847.25988770,9004197724.00000000,eth,120270745.63044648,eth,430684,216562026861.73507690,-0.02515782
2023-11-03,1832.79516602,1835.07250977,1779.63549805,1800.91650391,7622864055.00000000,eth,120270713.46816674,eth,449646,220431582257.70632935,0.01786839
2023-11-04,1857.69860840,1867.26135254,1825.73657227,1833.36889648,4845080427.00000000,eth,120271299.07252491,eth,424516,223427824917.30178833,0.01358768
2023-11-05,1894.15771484,1911.60864258,1848.62011719,1857.39562988,8867152645.00000000,eth,120271585.14549407,eth,412472,227813350879.82455444,0.01962595
2023-11-06,1899.83740234,1914.58264160,1871.97302246,1894.02709961,8104122602.00000000,eth,120270698.95340855,eth,425120,228494772277.71087646,0.00299853
2023-11-07,1888.12426758,1907.56140137,1852.79089355,1900.59973145,9203228152.00000000,eth,120270064.91117971,eth,452904,227084828221.99472046,-0.00616534
2023-11-08,1889.32238770,1904.54626465,1874.54565430,1887.11901855,6751627017.00000000,eth,120269307.52707252,eth,435097,227227495263.51046753,0.00063456
2023-11-09,2120.56103516,2130.88525391,1884.20434570,1888.94030762,24709695029.00000000,eth,120266306.23159420,eth,465799,255032042836.88796997,0.12239237
2023-11-10,2078.28979492,2134.69140625,2068.13427734,2121.06738281,14740624457.00000000,eth,120264467.63265762,eth,503810,249944415772.66445923,-0.01993399
2023-11-11,2052.71386719,2089.53051758,2035.08215332,2078.05834961,10228351203.00000000,eth,120263674.17664824,eth,477097,246866911701.32510376,-0.01230624
2023-11-12,2045.18701172,2066.00341797,2019.02807617,2053.11865234,7951011698.00000000,eth,120263034.22647648,eth,445257,245960395589.87716675,-0.00366678
2023-11-13,2055.26538086,2116.01074219,2031.95422363,2045.35449219,14322027970.00000000,eth,120260400.81412584,eth,404394,247167038481.54544067,0.00492785
2023-11-14,1979.05261230,2065.06689453,1939.28039551,2054.76538086,13087862495.00000000,eth,120258761.22976150,eth,411867,237998415564.28515625,-0.03708172
2023-11-15,2060.40844727,2061.99169922,1968.77465820,1979.47265625,12626326991.00000000,eth,120257438.16071370,eth,432358,247779441432.85803223,0.04110848
2023-11-16,1960.88159180,2088.66235352,1940.57421875,2059.96582031,14651619483.00000000,eth,120256064.88329720,eth,447363,235807903931.58810425,-0.04830443
2023-11-17,1961.28076172,1990.05053711,1910.44543457,1961.86755371,11881648738.00000000,eth,120255416.28654689,eth,442407,235854634455.28405762,0.00020357
2023-11-18,1963.28503418,1971.46228027,1921.06237793,1961.67126465,8064677046.00000000,eth,120255405.07870792,eth,435562,236095637070.24325562,0.00102192
2023-11-19,2013.20446777,2015.63391113,1944.90087891,1963.18005371,7716048818.00000000,eth,120255566.87072536,eth,445712,242099044498.77163696,0.02542648
2023-11-20,2022.23913574,2066.40991211,1996.04431152,2011.85339355,12866464824.00000000,eth,120253669.20439540,eth,478802,243181676081.72344971,0.00448771
2023-11-21,1937.06677246,2035.03588867,1937.06677246,2022.21728516,13653500841.00000000,eth,120251704.73019284,eth,454803,232935581564.64025879,-0.04211785
2023-11-22,2064.42529297,2089.51416016,1933.16296387,1933.58312988,13372200584.00000000,eth,120249841.23965929,eth,468822,248246813730.62930298,0.06574813
2023-11-23,2062.21069336,2088.03198242,2041.46423340,2063.90551758,7828437946.00000000,eth,120248675.67645550,eth,472550,247978104842.28991699,-0.00107274
2023-11-24,2081.15209961,2132.48120117,2060.99902344,2062.41186523,12141148820.00000000,eth,120247969.81626326,eth,459777,250254314856.88104248,0.00918500
2023-11-25,2084.41308594,2091.34277344,2067.91723633,2081.29614258,5362623390.00000000,eth,120247912.77416535,eth,447357,250646322943.14132690,0.00156691
2023-11-26,2063.28613281,2094.09594727,2038.60046387,2084.17749023,8054814154.00000000,eth,120247659.46475407,eth,445942,248105328276.78683472,-0.01013568
2023-11-27,2027.41735840,2070.60620117,1988.12036133,2062.39086914,10574810069.00000000,eth,120246549.68818440,eth,427313,243789942125.34524536,-0.01738429
2023-11-28,2049.33813477,2074.95410156,1996.81469727,2027.51721191,9910633038.00000000,eth,120244652.61938460,eth,435397,246421952114.55017090,0.01081217
2023-11-29,2029.92919922,2071.99438477,2020.75659180,2049.18676758,8945151861.00000000,eth,120242957.33445440,eth,435185,244084690093.62335205,-0.00947083
2023-11-30,2052.55615234,2054.44433594,2022.46179199,2029.35839844,8107789163.00000000,eth,120240516.07728539,eth,444493,246800411035.41970825,0.01114667
2023-12-01,2087.13989258,2109.31909180,2046.55700684,2052.09667969,10866891430.00000000,eth,120238180.88116524,eth,455498,250953903928.10437012,0.01684911
2023-12-02,2165.70410156,2182.81787109,2087.40795898,2087.66357422,9130124831.00000000,eth,120236893.44903168,eth,448231,260397533301.70120239,0.03764204
2023-12-03,2193.69165039,2213.17578125,2151.72094727,2165.89575195,8278465782.00000000,eth,120235728.77838045,eth,484971,263760114299.76498413,0.01292307
2023-12-04,2243.21582031,2273.06982422,2193.00732422,2193.66333008,16149367134.00000000,eth,120233048.24464197,eth,501479,269708675946.77694702,0.02257572
2023-12-05,2293.84179688,2306.57031250,2191.17626953,2243.09252930,15383072559.00000000,eth,120229359.45269720,eth,478540,275787129924.10522461,0.02256848
2023-12-06,2231.66137695,2310.71313477,2225.08105469,2293.62817383,12790612571.00000000,eth,120225666.26297332,eth,470269,268302975917.53390503,-0.02710755
2023-12-07,2357.57958984,2380.72973633,2225.05053711,2233.21777344,14766891042.00000000,eth,120222737.12761042,eth,514384,283434671287.20471191,0.05642353
2023-12-08,2358.73193359,2387.51440430,2340.92041016,2357.16918945,12543458699.00000000,eth,120220557.40682742,eth,512163,283568067829.92443848,0.00048878
2023-12-09,2341.17529297,2401.76049805,2331.66601562,2358.68603516,10613312823.00000000,eth,120219265.09919068,eth,514381,281454373189.08557129,-0.00744325
2023-12-10,2352.46264648,2376.74975586,2323.40576172,2341.44018555,7369608905.00000000,eth,120218301.47494616,eth,530417,282809063643.60827637,0.00482123
2023-12-11,2224.57885742,2354.91406250,2160.35815430,2352.49658203,17989249470.00000000,eth,120216719.10715695,eth,477448,267431571634.40570068,-0.05436167
2023-12-12,2202.03808594,2242.55126953,2166.77001953,2224.39111328,11391132228.00000000,eth,120214494.10489112,eth,460872,264716894500.67932129,-0.01013260
2023-12-13,2260.64868164,2283.09912109,2150.75439453,2202.60034180,12576395493.00000000,eth,120211761.52988549,eth,436280,271756560220.23281860,0.02661652
2023-12-14,2316.57910156,2331.60156250,2239.36621094,2260.73608398,12608711052.00000000,eth,120209284.16427372,eth,472896,278474315508.74450684,0.02474087
2023-12-15,2219.33740234,2316.89282227,2214.26318359,2316.11035156,10259157898.00000000,eth,120205571.49068436,eth,460372,266776720779.38134766,-0.04197642
2023-12-16,2226.92651367,2260.80981445,2213.55078125,2220.41552734,6866555430.00000000,eth,120202413.09197354,eth,422688,267681940721.85519409,0.00341954
2023-12-17,2196.48120117,2244.36645508,2195.76171875,2226.89257812,7410453853.00000000,eth,120200547.50581798,eth,473059,264018242967.09609985,-0.01367145
2023-12-18,2217.27343750,2222.01928711,2120.12744141,2195.34179688,10366536490.00000000,eth,120196609.14761341,eth,469668,266508748740.57272339,0.00946616
2023-12-19,2177.87255859,2253.34887695,2139.72338867,2218.24096680,10619179629.00000000,eth,120193164.29343672,eth,494272,261765394245.22598267,-0.01776997
2023-12-20,2201.91137695,2263.32910156,2161.21875000,2177.23950195,12652290807.00000000,eth,120189675.52123456,eth,548565,264647013922.51089478,0.01103775
2023-12-21,2239.54248047,2278.12158203,2184.85668945,2201.79003906,12616530536.00000000,eth,120187654.13996920,eth,567353,269165357074.34686279,0.01709020
2023-12-22,2326.52490234,2341.94750977,2233.53271484,2239.59814453,16137246310.00000000,eth,120186476.58671518,eth,559864,279616830703.94689941,0.03883937
2023-12-23,2309.04638672,2332.07202148,2270.42895508,2326.71582031,7995772945.00000000,eth,120186490.40701739,eth,520957,277516181406.73120117,-0.00751271
2023-12-24,2265.69213867,2325.70507812,2249.98437500,2309.62670898,9450799236.00000000,eth,120186584.93736704,eth,527103,272305800666.41207886,-0.01877582
2023-12-25,2272.56176758,2303.55102539,2254.57446289,2265.34057617,8036302656.00000000,eth,120186621.85530119,eth,522614,273131521802.72695923,0.00303202
2023-12-26,2231.46533203,2274.55737305,2180.22534180,2272.21875000,10668581464.00000000,eth,120187019.16898660,eth,513646,268193166635.76889038,-0.01808375
2023-12-27,2378.73999023,2392.60864258,2215.14038086,2231.39306641,14161342927.00000000,eth,120186458.88790540,eth,505094,285892336041.32019043,0.06599908
2023-12-28,2347.56616211,2445.01757812,2338.70385742,2380.20068359,15660799060.00000000,eth,120185648.02759220,eth,543618,282143760480.76281738,-0.01310519
2023-12-29,2300.69067383,2386.00463867,2262.97583008,2346.84375000,12536968996.00000000,eth,120185496.00541726,eth,480676,276509649789.07086182,-0.01996770
2023-12-30,2292.06542969,2322.02148438,2270.01196289,2300.39965820,6888195427.00000000,eth,120185822.10856757,eth,514594,275473767993.61938477,-0.00374898
2023-12-31,2281.47119141,2318.51293945,2261.39428711,2291.94531250,6871481744.00000000,eth,120186712.60441120,eth,503085,274202522396.78659058,-0.00462214
2024-01-01,2352.32788086,2352.32788086,2267.01806641,2282.87036133,6906765990.00000000,eth,120187794.56052092,eth,562773,282721100083.71209717,0.03105746
2024-01-02,2355.83642578,2431.21240234,2348.89233398,2352.59350586,12910543630.00000000,eth,120188176.60038216,eth,512753,283143684383.40997314,0.00149152
2024-01-03,2210.76196289,2385.11767578,2113.92529297,2355.98144531,19332933581.00000000,eth,120186916.52115080,eth,477192,265704663482.07101440,-0.06158087
2024-01-04,2269.03808594,2294.60815430,2204.86572266,2210.52905273,11044564896.00000000,eth,120186910.55338974,eth,475972,272708677476.80499268,0.02636020
2024-01-05,2268.64721680,2276.76464844,2209.53710938,2269.40942383,10860953290.00000000,eth,120187225.46978028,eth,489211,272662414556.55551147,-0.00017226
2024-01-06,2241.62475586,2271.35937500,2219.78198242,2269.54003906,5970741680.00000000,eth,120187713.38120341,eth,483964,269415753665.43664551,-0.01191127
2024-01-07,2222.86596680,2257.12792969,2211.56250000,2242.01269531,6490053615.00000000,eth,120186923.59549811,eth,523419,267159422114.44906616,-0.00836839
2024-01-08,2333.03271484,2358.81567383,2171.99365234,2222.85766602,13830287095.00000000,eth,120186722.85152651,eth,508589,280399556302.47027588,0.04956068
2024-01-09,2344.82714844,2369.64160156,2243.21923828,2332.86816406,14891130716.00000000,eth,120186884.86456063,eth,512092,281817470516.55383301,0.00505541
2024-01-10,2582.10351562,2626.97680664,2341.94311523,2344.92358398,29042100476.00000000,eth,120185176.22150099,eth,624690,310330566047.54785156,0.10119141
2024-01-11,2619.61914062,2687.77905273,2567.99365234,2584.17163086,22575246883.00000000,eth,120184143.45218608,eth,596971,314836682586.96740723,0.01452909
2024-01-12,2524.46020508,2710.42187500,2460.92553711,2619.17700195,23623839263.00000000,eth,120183918.47054188,eth,579744,303399519469.23681641,-0.03632548
2024-01-13,2576.59790039,2589.07983398,2498.59448242,2522.93383789,12250316867.00000000,eth,120184498.02047396,eth,495542,309667125259.05444336,0.02065301
2024-01-14,2472.24121094,2578.33227539,2470.42431641,2578.00366211,9405587417.00000000,eth,120183533.56724896,eth,403225,297122684561.04321289,-0.04050174
2024-01-15,2511.36376953,2550.76904297,2470.82080078,2471.66699219,9700630000.00000000,eth,120183525.67427324,eth,522570,301824552072.89862061,0.01582473
2024-01-16,2587.69116211,2613.56689453,2500.00390625,2510.62719727,11063317095.00000000,eth,120182431.12376374,eth,460330,310995014859.78210449,0.03039281
2024-01-17,2528.36938477,2592.73706055,2508.43286133,2587.04467773,10441017520.00000000,eth,120180981.75247972,eth,452249,303861914894.04595947,-0.02292460
2024-01-18,2467.01879883,2546.26391602,2426.13549805,2528.59326172,11900028080.00000000,eth,120179747.17884144,eth,499927,296485695528.61315918,-0.02426488
2024-01-19,2489.49853516,2501.30517578,2414.71093750,2468.68896484,11405278376.00000000,eth,120179026.26822267,eth,526104,299185509851.24481201,0.00911211
2024-01-20,2469.58911133,2489.84765625,2456.09570312,2489.84765625,5297826161.00000000,eth,120179693.24908008,eth,538236,296794461850.68231201,-0.00799736
2024-01-21,2453.91308594,2479.76049805,2452.37768555,2469.79858398,4578471955.00000000,eth,120180640.12387259,eth,546924,294912845476.31634521,-0.00634762
2024-01-22,2310.82641602,2463.44726562,2303.50268555,2454.98730469,13923771728.00000000,eth,120181060.64663097,eth,516458,277717569647.01074219,-0.05830959
2024-01-23,2240.68603516,2348.03125000,2167.28247070,2310.95166016,16182147521.00000000,eth,120181806.61443816,eth,525689,269289695760.82061768,-0.03035294
2024-01-24,2233.56176758,2261.38452148,2197.65673828,2241.74975586,10134722960.00000000,eth,120182877.79246943,eth,498167,268435880954.77380371,-0.00317950
2024-01-25,2217.71020508,2240.38085938,2173.68652344,2233.96997070,9302247037.00000000,eth,120182674.22339800,eth,544086,266530343098.80947876,-0.00709699
2024-01-26,2267.19970703,2280.38378906,2196.14013672,2217.44189453,9975117607.00000000,eth,120182996.08891860,eth,548880,272478853522.93411255,0.02231559
2024-01-27,2267.88598633,2282.54443359,2252.38525391,2267.31933594,5144367230.00000000,eth,120183971.57171920,eth,604147,272563544908.75973511,0.00030270
2024-01-28,2257.20874023,2306.89868164,2242.68383789,2268.19287109,7296214994.00000000,eth,120185076.02211019,eth,569471,271282804042.83993530,-0.00470802
2024-01-29,2317.06420898,2320.02734375,2237.71166992,2256.99536133,8948195551.00000000,eth,120185984.83704880,eth,555438,278478643887.46453857,0.02651747
2024-01-30,2344.49365234,2388.87060547,2298.28198242,2317.43579102,10173440062.00000000,eth,120185535.68951578,eth,542307,281774225527.60296631,0.01183802
2024-01-31,2282.54443359,2349.61132812,2264.44360352,2343.55883789,10807883277.00000000,eth,120185286.38084365,eth,515245,274328256428.46542358,-0.02642328
2024-02-01,2303.82470703,2309.84252930,2243.57177734,2282.17529297,8895583113.00000000,eth,120184719.41906488,eth,496021,276884526005.26013184,0.00932305
2024-02-02,2308.03808594,2323.05346680,2282.23022461,2303.70605469,7186143091.00000000,eth,120184845.76224279,eth,508866,277391201371.78051758,0.00182886
2024-02-03,2296.03833008,2327.34692383,2293.53808594,2307.98022461,4647754021.00000000,eth,120185283.82178740,eth,495027,275950018366.14221191,-0.00519912
2024-02-04,2289.54614258,2309.01123047,2272.30493164,2296.11694336,5438100035.00000000,eth,120185971.73426248,eth,543243,275171327976.18420410,-0.00282756
2024-02-05,2298.88891602,2334.67675781,2270.06787109,2289.20556641,7277068110.00000000,eth,120186323.95091148,eth,549186,276295007987.41363525,0.00408062
2024-02-06,2372.20190430,2389.82617188,2296.78857422,2298.95507812,9520885493.00000000,eth,120184890.20452288,eth,495537,285102825410.88000488,0.03189062
2024-02-07,2423.74511719,2442.63623047,2353.70605469,2372.26269531,9660628536.00000000,eth,120183019.99616557,eth,489939,291293007884.55395508,0.02172800
2024-02-08,2419.90649414,2459.55664062,2414.74951172,2424.08007812,9941841732.00000000,eth,120179439.66069488,eth,456068,290823006497.09692383,-0.00158376
2024-02-09,2487.51562500,2522.72460938,2419.36279297,2419.77368164,13634203177.00000000,eth,120174674.79206726,eth,470607,298936381274.56091309,0.02793874
2024-02-10,2501.22827148,2516.71972656,2475.85766602,2487.65039062,6474444159.00000000,eth,120173302.60043718,eth,472368,300580861941.86022949,0.00551259
2024-02-11,2507.57055664,2537.67919922,2495.21435547,2501.12988281,7347245813.00000000,eth,120172745.76005316,eth,507304,301341638978.56878662,0.00253567
2024-02-12,2658.11596680,2663.84277344,2473.81201172,2507.57885742,13022696866.00000000,eth,120170843.57221256,eth,505729,319428038042.74780273,0.06003636
2024-02-13,2642.18530273,2686.45507812,2599.16943359,2659.58618164,18271237044.00000000,eth,120170484.58599231,eth,522147,317512688195.57659912,-0.00599322
2024-02-14,2777.90234375,2786.89355469,2621.02539062,2641.68530273,21448973822.00000000,eth,120170103.59243505,eth,550218,333820812418.10559082,0.05136545
2024-02-15,2824.37890625,2865.84545898,2764.01049805,2777.60131836,23734481937.00000000,eth,120168806.72922128,eth,534338,339402242915.24566650,0.01673081
2024-02-16,2803.69140625,2858.45043945,2760.33105469,2825.48071289,17057114638.00000000,eth,120168343.59247762,eth,545912,336914952233.52673340,-0.00732462
2024-02-17,2786.67260742,2805.12866211,2724.38696289,2803.73583984,17932379943.00000000,eth,120168685.91423167,eth,535786,334870785307.07232666,-0.00607014
2024-02-18,2878.99804688,2892.84350586,2767.91308594,2786.70971680,23355830478.00000000,eth,120168745.16264372,eth,504340,345965582618.67083740,0.03313107
2024-02-19,2943.57470703,2983.37060547,2860.26367188,2881.29687500,15163110589.00000000,eth,120167624.94466598,eth,537690,353722381391.13629150,0.02243025
2024-02-20,3013.50366211,3031.52441406,2879.90332031,2944.10644531,20341598470.00000000,eth,120166105.76764350,eth,535843,362120999792.21618652,0.02375647
2024-02-21,2970.35546875,3017.19042969,2875.41845703,3015.65332031,18897136867.00000000,eth,120164299.95825808,eth,494220,356930685529.52728271,-0.01431828
2024-02-22,2971.00732422,3030.66601562,2907.10937500,2969.59985352,18058908246.00000000,eth,120161644.29144880,eth,480307,357001125280.06256104,0.00021945
2024-02-23,2921.65820312,2991.32958984,2906.58374023,2970.13964844,12822717059.00000000,eth,120159730.86911128,eth,525471,351065663379.03125000,-0.01661023
2024-02-24,2992.38598633,3003.19506836,2907.70068359,2921.96289062,10701688842.00000000,eth,120159203.03701408,eth,542711,359562715296.31683350,0.02420810
2024-02-25,3112.69726562,3117.42895508,2984.39306641,2992.36669922,14620450464.00000000,eth,120158617.36255316,eth,563938,374017399705.69989014,0.04020580
2024-02-26,3178.99365234,3197.37500000,3037.95458984,3112.52905273,17504464351.00000000,eth,120156810.46395949,eth,566336,381977737750.79827881,0.02129869
2024-02-27,3244.51928711,3287.95800781,3167.83056641,3178.40502930,21090315368.00000000,eth,120154154.68711562,eth,571866,389842472308.66998291,0.02061207
2024-02-28,3385.70385742,3485.45092773,3201.57592773,3243.89331055,32885894265.00000000,eth,120150235.11012971,eth,583458,406793114482.51135254,0.04351479
2024-02-29,3341.91967773,3518.96923828,3303.90527344,3386.80273438,28469171094.00000000,eth,120145341.71242917,eth,568518,401516081656.88763428,-0.01293208
2024-03-01,3435.05395508,3452.62622070,3341.85107422,3341.96582031,16880101987.00000000,eth,120142043.66873632,eth,567634,412694402275.46148682,0.02786850
2024-03-02,3422.04980469,3459.74731445,3398.89892578,3436.15917969,12024340617.00000000,eth,120139363.02315180,eth,569559,411122883768.65728760,-0.00378572
2024-03-03,3490.99365234,3491.16845703,3372.21411133,3422.87524414,13643324467.00000000,eth,120136404.14290728,eth,591186,419395424278.29266357,0.02014694
2024-03-04,3630.43383789,3641.45922852,3446.01757812,3489.34008789,26772963830.00000000,eth,120130401.55628268,eth,588463,436125474769.31726074,0.03994284
2024-03-05,3554.96459961,3828.15966797,3224.11938477,3631.92895508,47706899137.00000000,eth,120123063.36964492,eth,582912,427033237875.72137451,-0.02078794
2024-03-06,3819.22631836,3901.43432617,3502.80249023,3554.06787109,34938642613.00000000,eth,120117294.99185725,eth,548248,458755134323.03796387,0.07433596
2024-03-07,3874.34765625,3939.59399414,3738.68530273,3818.31103516,22457177587.00000000,eth,120112436.39610007,eth,574568,465357336437.70751953,0.01443259
2024-03-08,3892.06103516,3998.82641602,3828.36328125,3874.83081055,26135487051.00000000,eth,120108424.44405705,eth,561713,467469318772.72290039,0.00457196
2024-03-09,3915.41894531,3950.39648438,3880.65893555,3892.11914062,11926623780.00000000,eth,120105059.98604356,eth,553560,470261627297.24920654,0.00600142
2024-03-10,3881.19311523,3968.72363281,3800.56445312,3915.59057617,15783924355.00000000,eth,120101356.22604547,eth,539361,466136556914.83880615,-0.00874129
2024-03-11,4066.44506836,4087.05004883,3745.12524414,3881.23779297,28806262507.00000000,eth,120096736.69548266,eth,595781,488366782661.39984131,0.04773067
2024-03-12,3980.27319336,4092.28417969,3831.88989258,4066.69042969,26917010932.00000000,eth,120092877.28436963,eth,578377,478002460168.37347412,-0.02119096
2024-03-13,4006.45703125,4083.00732422,3936.62719727,3980.26513672,22028114691.00000000,eth,120089008.00835247,eth,603003,481131450510.90130615,0.00657840
2024-03-14,3883.14038086,4011.10278320,3721.78857422,4005.74511719,25434810823.00000000,eth,120085865.81549077,eth,612536,466310274718.59259033,-0.03077948
2024-03-15,3735.22021484,3928.77563477,3571.77465820,3882.85693359,33505075433.00000000,eth,120083800.60070676,eth,675933,448539439479.02593994,-0.03809292
2024-03-16,3522.86010742,3780.89453125,3468.07934570,3736.10498047,20199855932.00000000,eth,120082678.99565735,eth,670469,423034479426.14801025,-0.05685344
2024-03-17,3642.41308594,3676.26342773,3414.17236328,3523.02978516,19938757095.00000000,eth,120082552.90388831,eth,664906,437390262089.90496826,0.03393634
2024-03-18,3517.98510742,3642.49707031,3456.09130859,3642.29882812,21162220224.00000000,eth,120081186.31832890,eth,659801,422443825149.43249512,-0.03416086
2024-03-19,3157.61816406,3546.58227539,3149.28686523,3518.34765625,34166976701.00000000,eth,120079422.76544181,eth,650497,379164966454.29913330,-0.10243561
2024-03-20,3513.39306641,3534.82641602,3059.65478516,3158.39672852,36605316331.00000000,eth,120078061.98384440,eth,692050,421881430401.53881836,0.11267192
2024-03-21,3492.99121094,3586.90502930,3412.22265625,3514.01757812,22213647922.00000000,eth,120077244.09572916,eth,690508,419428758259.97875977,-0.00580688
2024-03-22,3333.68798828,3541.89819336,3254.96923828,3492.89794922,20574952329.00000000,eth,120077068.10582072,eth,696307,400299479612.40411377,-0.04560653
