asset,Date,SplyCur
btc,2022-04-03,19001767.18095729
btc,2022-04-04,19002754.68088631
btc,2022-04-05,19003660.93088631
btc,2022-04-06,19004598.43078085
btc,2022-04-07,19005460.93075355
btc,2022-04-08,19006298.43074263
btc,2022-04-09,19007254.68074263
btc,2022-04-10,19008129.68073171
btc,2022-04-11,19008985.93072625
btc,2022-04-12,19009942.18071533
btc,2022-04-13,19010817.18070441
btc,2022-04-14,19011679.68070441
btc,2022-04-15,19012667.18067165
btc,2022-04-16,19013504.68066619
btc,2022-04-17,19014535.93066619
btc,2022-04-18,19015373.43066073
btc,2022-04-19,19016148.43063343
btc,2022-04-20,19017148.43062251
btc,2022-04-21,19018204.68059521
btc,2022-04-22,19019048.43058975
btc,2022-04-23,19020067.18058975
btc,2022-04-24,19021135.92958975
btc,2022-04-25,19022148.42957337
btc,2022-04-26,19023023.42956245
btc,2022-04-27,19024085.92955153
btc,2022-04-28,19024910.92955153
btc,2022-04-29,19025848.42954607
btc,2022-04-30,19026785.92952423
btc,2022-05-01,19027829.67951289
btc,2022-05-02,19028829.67950743
btc,2022-05-03,19029767.17949105
btc,2022-05-04,19030679.67948559
btc,2022-05-05,19031660.92948013
btc,2022-05-06,19032548.42946921
btc,2022-05-07,19033442.17945829
btc,2022-05-08,19034410.92945283
btc,2022-05-09,19035379.67945283
btc,2022-05-10,19036335.92943099
btc,2022-05-11,19037242.17943099
btc,2022-05-12,19038085.92943099
btc,2022-05-13,19039035.92941461
btc,2022-05-14,19039917.17940369
btc,2022-05-15,19040679.67939823
btc,2022-05-16,19041704.67935455
btc,2022-05-17,19042623.42932179
btc,2022-05-18,19043460.92928903
btc,2022-05-19,19044223.42926719
btc,2022-05-20,19045023.42923443
btc,2022-05-21,19045867.17922897
btc,2022-05-22,19046629.67921805
btc,2022-05-23,19047629.67920167
btc,2022-05-24,19048379.67917437
btc,2022-05-25,19049279.67914707
btc,2022-05-26,19050160.92914707
btc,2022-05-27,19051023.42914161
btc,2022-05-28,19051948.42914161
btc,2022-05-29,19052879.67913615
btc,2022-05-30,19053842.17911617
btc,2022-05-31,19054754.67909193
btc,2022-06-01,19055604.67905797
btc,2022-06-02,19056385.92904159
btc,2022-06-03,19057279.67903067
btc,2022-06-04,19058148.42902401
btc,2022-06-05,19059060.92902401
btc,2022-06-06,19059998.42900763
btc,2022-06-07,19061010.92891928
btc,2022-06-08,19062123.4289029
btc,2022-06-09,19063035.92889198
btc,2022-06-10,19063954.67888106
btc,2022-06-11,19064917.17888106
btc,2022-06-12,19065710.92886106
btc,2022-06-13,19066542.17881922
btc,2022-06-14,19067454.67879738
btc,2022-06-15,19068485.92876462
btc,2022-06-16,19069229.67873186
btc,2022-06-17,19069904.67871548
btc,2022-06-18,19070879.67871548
btc,2022-06-19,19071710.92868548
btc,2022-06-20,19072535.9286691
btc,2022-06-21,19073473.42863818
btc,2022-06-22,19074279.6785718
btc,2022-06-23,19075229.67854996
btc,2022-06-24,19076035.9285445
btc,2022-06-25,19076979.6784845
btc,2022-06-26,19077842.1784845
btc,2022-06-27,19078692.17847358
btc,2022-06-28,19079604.6784572
btc,2022-06-29,19080548.42829544
btc,2022-06-30,19081617.17826714
btc,2022-07-01,19082454.67825076
btc,2022-07-02,19083317.1782453
btc,2022-07-03,19084285.92823984
btc,2022-07-04,19085179.67821254
btc,2022-07-05,19085917.1781634
btc,2022-07-06,19086710.92815248
btc,2022-07-07,19087692.17814156
btc,2022-07-08,19088617.17811416
btc,2022-07-09,19089454.67810324
btc,2022-07-10,19090410.92809232
btc,2022-07-11,19091179.67807048
btc,2022-07-12,19092123.42804318
btc,2022-07-13,19092810.92798858
btc,2022-07-14,19093585.92797766
btc,2022-07-15,19094473.42795582
btc,2022-07-16,19095398.42795582
btc,2022-07-17,19096173.42793944
btc,2022-07-18,19096992.17790122
btc,2022-07-19,19097854.677863
btc,2022-07-20,19098642.17784116
btc,2022-07-21,19099510.9278084
btc,2022-07-22,19100335.9278084
btc,2022-07-23,19101298.4278084
btc,2022-07-24,19102279.6778084
btc,2022-07-25,19103167.17776472
btc,2022-07-26,19104167.17773742
btc,2022-07-27,19105198.42765552
btc,2022-07-28,19106079.67761184
btc,2022-07-29,19106992.1775627
btc,2022-07-30,19107798.42752448
btc,2022-07-31,19108748.42748626
btc,2022-08-01,19109598.42744804
btc,2022-08-02,19110567.17738252
btc,2022-08-03,19111473.4273443
btc,2022-08-04,19112298.42727878
btc,2022-08-05,19113235.92721326
btc,2022-08-06,19114242.17717504
btc,2022-08-07,19115235.92710952
btc,2022-08-08,19116135.92703308
btc,2022-08-09,19117029.6769621
btc,2022-08-10,19117954.6768802
btc,2022-08-11,19118829.6767983
btc,2022-08-12,19119792.17675461
btc,2022-08-13,19120660.92613532
btc,2022-08-14,19121492.1760971
btc,2022-08-15,19122398.42602066
btc,2022-08-16,19123323.4259606
btc,2022-08-17,19124129.67589508
btc,2022-08-18,19125029.67281305
btc,2022-08-19,19126142.17273661
btc,2022-08-20,19127073.42265471
btc,2022-08-21,19127985.92259465
btc,2022-08-22,19128892.17250729
btc,2022-08-23,19129967.17246907
btc,2022-08-24,19130879.67239263
btc,2022-08-25,19131873.42231073
btc,2022-08-26,19132973.42226705
btc,2022-08-27,19133879.67221791
btc,2022-08-28,19134885.92216423
btc,2022-08-29,19135867.17209417
btc,2022-08-30,19136879.67202319
btc,2022-08-31,19137792.17192491
btc,2022-09-01,19138654.67183744
btc,2022-09-02,19139460.92166686
btc,2022-09-03,19140379.6715677
btc,2022-09-04,19141429.67149126
btc,2022-09-05,19142385.92139844
btc,2022-09-06,19143273.42131108
btc,2022-09-07,19144185.92120723
btc,2022-09-08,19144979.67110895
btc,2022-09-09,19145898.42104343
btc,2022-09-10,19146879.67098883
btc,2022-09-11,19148023.42095061
btc,2022-09-12,19148979.67086225
btc,2022-09-13,19149835.92080219
btc,2022-09-14,19150629.67072575
btc,2022-09-15,19151548.42066023
btc,2022-09-16,19152348.42060563
btc,2022-09-17,19153410.92054557
btc,2022-09-18,19154373.42049643
btc,2022-09-19,19155185.92039269
btc,2022-09-20,19156135.92029441
btc,2022-09-21,19157017.17022889
btc,2022-09-22,19157817.17015245
btc,2022-09-23,19158660.92009239
btc,2022-09-24,19159573.42005963
btc,2022-09-25,19160492.17002687
btc,2022-09-26,19161429.66995043
btc,2022-09-27,19162235.91985761
btc,2022-09-28,19163173.41981939
btc,2022-09-29,19164067.16973749
btc,2022-09-30,19165123.41967197
btc,2022-10-01,19166254.66963921
btc,2022-10-02,19167235.91957081
btc,2022-10-03,19168198.4194235
btc,2022-10-04,19169217.16933614
btc,2022-10-05,19170310.91925424
btc,2022-10-06,19171304.6692051
btc,2022-10-07,19172373.41912866
btc,2022-10-08,19173467.16906542
btc,2022-10-09,19174454.6690272
btc,2022-10-10,19175504.66898898
btc,2022-10-11,19176485.91892892
btc,2022-10-12,19177342.16884156
btc,2022-10-13,19178235.91877058
btc,2022-10-14,19179210.91870506
btc,2022-10-15,19180160.91866684
btc,2022-10-16,19181060.91863408
btc,2022-10-17,19181998.41855218
btc,2022-10-18,19182885.91843752
btc,2022-10-19,19183829.668372
btc,2022-10-20,19184735.91832412
btc,2022-10-21,19185710.91824852
btc,2022-10-22,19186560.91818846
btc,2022-10-23,19187529.66814478
btc,2022-10-24,19188379.6680738
btc,2022-10-25,19189142.16801374
btc,2022-10-26,19190110.91793184
btc,2022-10-27,19190954.6678554
btc,2022-10-28,19191948.41781718
btc,2022-10-29,19192842.16777896
btc,2022-10-30,19193685.9177462
btc,2022-10-31,19194767.16770252
btc,2022-11-01,19195667.16765884
btc,2022-11-02,19196429.66759332
btc,2022-11-03,19197454.6675551
btc,2022-11-04,19198260.91751142
btc,2022-11-05,19199204.66746774
btc,2022-11-06,19200060.91743498
btc,2022-11-07,19200960.917364
btc,2022-11-08,19201979.66732578
btc,2022-11-09,19202910.9172821
btc,2022-11-10,19203829.66724934
btc,2022-11-11,19204667.1671729
btc,2022-11-12,19205710.91706008
btc,2022-11-13,19206517.1669891
btc,2022-11-14,19207285.91691782
btc,2022-11-15,19208254.66683046
btc,2022-11-16,19209192.16678132
btc,2022-11-17,19210054.6667431
btc,2022-11-18,19210923.4167158
btc,2022-11-19,19211842.16666119
btc,2022-11-20,19212773.41662843
btc,2022-11-21,19213579.66657383
btc,2022-11-22,19214367.16653015
btc,2022-11-23,19215248.41649193
btc,2022-11-24,19216054.66645361
btc,2022-11-25,19216823.41642085
btc,2022-11-26,19217504.66634441
btc,2022-11-27,19218354.66631165
btc,2022-11-28,19219223.41626251
btc,2022-11-29,19220042.16622429
btc,2022-11-30,19220904.66615331
btc,2022-12-01,19221860.91609325
btc,2022-12-02,19222642.16603319
btc,2022-12-03,19223460.91598951
btc,2022-12-04,19224335.91595128
btc,2022-12-05,19225248.4159076
btc,2022-12-06,19226092.16585846
btc,2022-12-07,19227167.1658257
btc,2022-12-08,19228210.9157711
btc,2022-12-09,19229160.91573834
btc,2022-12-10,19230123.4150067
btc,2022-12-11,19231042.12327845
btc,2022-12-12,19231935.83823839
btc,2022-12-13,19232967.05195517
btc,2022-12-14,19233892.02406511
btc,2022-12-15,19234760.74344143
btc,2022-12-16,19235573.20322591
btc,2022-12-17,19236435.66296085
btc,2022-12-18,19237341.87068242
btc,2022-12-19,19238191.82952578
btc,2022-12-20,19239066.79033799
btc,2022-12-21,19239960.49750977
btc,2022-12-22,19240804.20660089
btc,2022-12-23,19241629.1664071
btc,2022-12-24,19242185.39006796
btc,2022-12-25,19243066.62385341
btc,2022-12-26,19243872.84912565
btc,2022-12-27,19244591.56963517
btc,2022-12-28,19245641.52108695
btc,2022-12-29,19246522.72788417
btc,2022-12-30,19247510.18309141
btc,2022-12-31,19248485.14586753
btc,2023-01-01,19249453.85600931
btc,2023-01-02,19250428.80721017
btc,2023-01-03,19251391.26394741
btc,2023-01-04,19252284.97170235
btc,2023-01-05,19253266.18267459
btc,2023-01-06,19254391.14012137
btc,2023-01-07,19255353.59558269
btc,2023-01-08,19256309.82965493
btc,2023-01-09,19257259.79479625
btc,2023-01-10,19258316.00422303
btc,2023-01-11,19259234.72075027
btc,2023-01-12,19260178.43770103
btc,2023-01-13,19261172.15113735
btc,2023-01-14,19262240.86699913
btc,2023-01-15,19263259.58610591
btc,2023-01-16,19264178.30960177
btc,2023-01-17,19265153.28127717
btc,2023-01-18,19266028.25060941
btc,2023-01-19,19266934.46881981
btc,2023-01-20,19267759.43892205
btc,2023-01-21,19268621.90708291
btc,2023-01-22,19269565.64488826
btc,2023-01-23,19270553.10749456
btc,2023-01-24,19271359.3286451
btc,2023-01-25,19272453.04504998
btc,2023-01-26,19273421.76581441
btc,2023-01-27,19274384.23846005
btc,2023-01-28,19275434.20128317
btc,2023-01-29,19276440.41143432
btc,2023-01-30,19277302.87019857
btc,2023-01-31,19278021.59051949
btc,2023-02-01,19278877.80878799
btc,2023-02-02,19279784.02447344
btc,2023-02-03,19280615.24520696
btc,2023-02-04,19281465.21323545
btc,2023-02-05,19282415.19257359
btc,2023-02-06,19283340.16082709
btc,2023-02-07,19284227.62505593
btc,2023-02-08,19285090.09179011
btc,2023-02-09,19286102.54184259
btc,2023-02-10,19287021.25095429
btc,2023-02-11,19287946.21257187
btc,2023-02-12,19288958.67387569
btc,2023-02-13,19289933.6358573
btc,2023-02-14,19290896.09163937
btc,2023-02-15,19291914.79354679
btc,2023-02-16,19293033.49263214
btc,2023-02-17,19294064.69635749
btc,2023-02-18,19295114.52710183
btc,2023-02-19,19296127.01282949
btc,2023-02-20,19297045.7099958
btc,2023-02-21,19298089.39352537
btc,2023-02-22,19298964.31604459
btc,2023-02-23,19300032.95520284
btc,2023-02-24,19300876.6106817
btc,2023-02-25,19301545.29052475
btc,2023-02-26,19302595.20087476
btc,2023-02-27,19303470.11962878
btc,2023-02-28,19304326.2895077
btc,2023-03-01,19305388.68136532
btc,2023-03-02,19306288.58083239
btc,2023-03-03,19307338.46114988
btc,2023-03-04,19308288.36119328
btc,2023-03-05,19309257.06303656
btc,2023-03-06,19310081.97860168
btc,2023-03-07,19311113.09324048
btc,2023-03-08,19311944.23126562
btc,2023-03-09,19312787.88651131
btc,2023-03-10,19313637.80210951
btc,2023-03-11,19314668.93361194
btc,2023-03-12,19315675.07145146
btc,2023-03-13,19316656.21059554
btc,2023-03-14,19317568.61691925
btc,2023-03-15,19318487.27431244
btc,2023-03-16,19319324.68510582
btc,2023-03-17,19320243.33921469
btc,2023-03-18,19321255.72015879
btc,2023-03-19,19322180.70872038
btc,2023-03-20,19323143.20868762
btc,2023-03-21,19324049.4586494
btc,2023-03-22,19325043.20861664
btc,2023-03-23,19326186.95858388
btc,2023-03-24,19327199.45855112
btc,2023-03-25,19328105.7085129
btc,2023-03-26,19329005.70847468
btc,2023-03-27,19329930.70842007
btc,2023-03-28,19330768.20838185
btc,2023-03-29,19331686.95834363
btc,2023-03-30,19332655.70826653
btc,2023-03-31,19333536.95822831
btc,2023-04-01,19334411.95818462
btc,2023-04-02,19335343.2081464
btc,2023-04-03,19336161.95810817
btc,2023-04-04,19337174.45807541
btc,2023-04-05,19338043.20803173
btc,2023-04-06,19339043.20799351
btc,2023-04-07,19339930.70795529
btc,2023-04-08,19340849.45791706
btc,2023-04-09,19341761.9578843
btc,2023-04-10,19342530.70784062
btc,2023-04-11,19343493.2078024
btc,2023-04-12,19344493.20776964
btc,2023-04-13,19345380.70772596
btc,2023-04-14,19346255.70768228
btc,2023-04-15,19347243.20763314
btc,2023-04-16,19348018.20760038
btc,2023-04-17,19348986.95755124
btc,2023-04-18,19350024.45750755
btc,2023-04-19,19350893.20745841
btc,2023-04-20,19351724.45742565
btc,2023-04-21,19352630.70737651
btc,2023-04-22,19353561.95734374
btc,2023-04-23,19354480.70731098
btc,2023-04-24,19355361.95725092
btc,2023-04-25,19356143.20719632
btc,2023-04-26,19356955.7071581
btc,2023-04-27,19357768.20711442
btc,2023-04-28,19358686.95705436
btc,2023-04-29,19359543.20691614
btc,2023-04-30,19360468.20688327
btc,2023-05-01,19361605.70684505
btc,2023-05-02,19362411.95681229
btc,2023-05-03,19363293.20677407
btc,2023-05-04,19364205.70675768
btc,2023-05-05,19364949.45674676
btc,2023-05-06,19365880.70670801
btc,2023-05-07,19366749.45670255
btc,2023-05-08,19367605.70670255
btc,2023-05-09,19368549.45669163
btc,2023-05-10,19369611.95669163
btc,2023-05-11,19370555.70667524
btc,2023-05-12,19371436.95667524
btc,2023-05-13,19372343.20666432
btc,2023-05-14,19373430.70666432
btc,2023-05-15,19374349.45665886
btc,2023-05-16,19375305.7066534
btc,2023-05-17,19376305.70663702
btc,2023-05-18,19377186.95661518
btc,2023-05-19,19378124.45660426
btc,2023-05-20,19378943.20660416
btc,2023-05-21,19379886.95659869
btc,2023-05-22,19380786.95659869
btc,2023-05-23,19381749.45658765
btc,2023-05-24,19382630.70658765
btc,2023-05-25,19383574.45658218
btc,2023-05-26,19384530.70658218
btc,2023-05-27,19385436.95657672
btc,2023-05-28,19386436.95657672
btc,2023-05-29,19387449.45657042
btc,2023-05-30,19388411.95657042
btc,2023-05-31,19389293.20656496
btc,2023-06-01,19390118.2065595
btc,2023-06-02,19391143.2045595
btc,2023-06-03,19391955.70354857
btc,2023-06-04,19392880.70254856
btc,2023-06-05,19393743.2015431
btc,2023-06-06,19394686.95153218
btc,2023-06-07,19395530.69877126
btc,2023-06-08,19396493.19290972
btc,2023-06-09,19397549.4407988
btc,2023-06-10,19398511.9397788
btc,2023-06-11,19399530.68877334
btc,2023-06-12,19400511.92776242
btc,2023-06-13,19401430.67774604
btc,2023-06-14,19402186.92574603
btc,2023-06-15,19403111.92474055
btc,2023-06-16,19404068.17368485
btc,2023-06-17,19404943.17167839
btc,2023-06-18,19405886.91167839
btc,2023-06-19,19406774.40967293
btc,2023-06-20,19407624.40761833
btc,2023-06-21,19408380.6357296
btc,2023-06-22,19409236.8825696
btc,2023-06-23,19410018.13156414
btc,2023-06-24,19410930.62956414
btc,2023-06-25,19411886.87851847
btc,2023-06-26,19412799.37651846
btc,2023-06-27,19413674.37449651
btc,2023-06-28,19414349.3734965
btc,2023-06-29,19415261.87248547
btc,2023-06-30,19416249.37046277
btc,2023-07-01,19417080.61931102
btc,2023-07-02,19418149.36931102
btc,2023-07-03,19419005.61930554
btc,2023-07-04,19419886.86828916
btc,2023-07-05,19420861.8682837
btc,2023-07-06,19421730.61628349
btc,2023-07-07,19422824.35627257
btc,2023-07-08,19423936.8562671
btc,2023-07-09,19424993.10626164
btc,2023-07-10,19425955.60526164
btc,2023-07-11,19426799.35424526
btc,2023-07-12,19427699.35423434
btc,2023-07-13,19428449.35322888
btc,2023-07-14,19429311.85122857
btc,2023-07-15,19430174.34822311
btc,2023-07-16,19431143.09722311
btc,2023-07-17,19431993.09621765
btc,2023-07-18,19433005.59521218
btc,2023-07-19,19433930.59320671
btc,2023-07-20,19434730.58946748
btc,2023-07-21,19435430.58843908
btc,2023-07-22,19436268.08843907
btc,2023-07-23,19437186.83643361
btc,2023-07-24,19438124.3354336
btc,2023-07-25,19438986.83342257
btc,2023-07-26,19439886.83241699
btc,2023-07-27,19440749.33140607
btc,2023-07-28,19441624.32938379
btc,2023-07-29,19442449.32837833
btc,2023-07-30,19443499.32737833
btc,2023-07-31,19444380.57635069
btc,2023-08-01,19445249.32633966
btc,2023-08-02,19446211.82533966
btc,2023-08-03,19447155.57532874
btc,2023-08-04,19447911.82532874
btc,2023-08-05,19448874.32532326
btc,2023-08-06,19449899.32532326
btc,2023-08-07,19450811.82455677
btc,2023-08-08,19451593.07455677
btc,2023-08-09,19452605.57455131
btc,2023-08-10,19453399.32252903
btc,2023-08-11,19454343.07252357
btc,2023-08-12,19455386.82252357
btc,2023-08-13,19456230.57251811
btc,2023-08-14,19457299.32251254
btc,2023-08-15,19458368.07050708
btc,2023-08-16,19459386.82040961
btc,2023-08-17,19460361.82038766
btc,2023-08-18,19461230.56938765
btc,2023-08-19,19462105.56938219
btc,2023-08-20,19463118.06937219
btc,2023-08-21,19464149.31936116
btc,2023-08-22,19465043.06934478
btc,2023-08-23,19465930.56933932
btc,2023-08-24,19466799.31933932
btc,2023-08-25,19467643.06930749
btc,2023-08-26,19468499.31930649
btc,2023-08-27,19469224.31930082
btc,2023-08-28,19469961.81930082
btc,2023-08-29,19470949.31929536
btc,2023-08-30,19471736.81929535
btc,2023-08-31,19472636.81827897
btc,2023-09-01,19473580.56824577
btc,2023-09-02,19474530.56824577
btc,2023-09-03,19475518.06824031
btc,2023-09-04,19476449.31824031
btc,2023-09-05,19477224.31822939
btc,2023-09-06,19478068.06822939
btc,2023-09-07,19478980.56822393
btc,2023-09-08,19479811.81721846
btc,2023-09-09,19480755.567213
btc,2023-09-10,19481674.317213
btc,2023-09-11,19482668.06720754
btc,2023-09-12,19483549.3171964
btc,2023-09-13,19484468.04739079
btc,2023-09-14,19485480.54739079
btc,2023-09-15,19486655.54738533
btc,2023-09-16,19487624.29738533
btc,2023-09-17,19488555.54737986
btc,2023-09-18,19489530.54736894
btc,2023-09-19,19490399.29524153
btc,2023-09-20,19491311.79524153
btc,2023-09-21,19492174.29518607
btc,2023-09-22,19492980.54518061
btc,2023-09-23,19493955.54517515
btc,2023-09-24,19494868.03517515
btc,2023-09-25,19495774.28505082
btc,2023-09-26,19496624.28504082
btc,2023-09-27,19497605.53503481
btc,2023-09-28,19498518.03503481
btc,2023-09-29,19499436.78501742
btc,2023-09-30,19500299.28501742
btc,2023-10-01,19501180.53500196
btc,2023-10-02,19502161.78500196
btc,2023-10-03,19503186.78494104
btc,2023-10-04,19504005.53494104
btc,2023-10-05,19504886.78492465
btc,2023-10-06,19505886.78492465
btc,2023-10-07,19506955.53391919
btc,2023-10-08,19507880.53391919
btc,2023-10-09,19508855.53381373
btc,2023-10-10,19509868.03381373
btc,2023-10-11,19510868.03380827
btc,2023-10-12,19511899.28353827
btc,2023-10-13,19512761.78352188
btc,2023-10-14,19513674.28252188
btc,2023-10-15,19514718.03251642
btc,2023-10-16,19515599.28251642
btc,2023-10-17,19516611.7825055
btc,2023-10-18,19517518.0324782
btc,2023-10-19,19518393.03246182
btc,2023-10-20,19519230.53243997
btc,2023-10-21,19520168.03243451
btc,2023-10-22,19521124.28243451
btc,2023-10-23,19522105.53242902
btc,2023-10-24,19522893.03242901
btc,2023-10-25,19523793.03242355
btc,2023-10-26,19524730.53240151
btc,2023-10-27,19525693.03239602
btc,2023-10-28,19526693.03239598
btc,2023-10-29,19527549.2823905
btc,2023-10-30,19528524.28239007
btc,2023-10-31,19529493.03238398
btc,2023-11-01,19530424.28237621
btc,2023-11-02,19531324.28232469
btc,2023-11-03,19532174.28231819
btc,2023-11-04,19533224.28231745
btc,2023-11-05,19534243.03231134
btc,2023-11-06,19535036.78229968
btc,2023-11-07,19535868.03228795
btc,2023-11-08,19536799.28228701
btc,2023-11-09,19537693.03227018
btc,2023-11-10,19538655.53226972
btc,2023-11-11,19539655.53225825
btc,2023-11-12,19540661.78225779
btc,2023-11-13,19541418.03225147
btc,2023-11-14,19542280.53225089
btc,2023-11-15,19543205.53223946
btc,2023-11-16,19544130.53223902
btc,2023-11-17,19545068.03222224
btc,2023-11-18,19545999.28222189
btc,2023-11-19,19547061.7822161
btc,2023-11-20,19548099.28221029
btc,2023-11-21,19549049.28218361
btc,2023-11-22,19549936.78218325
btc,2023-11-23,19550855.53217752
btc,2023-11-24,19551905.5321772
btc,2023-11-25,19552899.28217154
btc,2023-11-26,19553811.7821613
btc,2023-11-27,19554624.28215563
btc,2023-11-28,19555543.03215545
btc,2023-11-29,19556393.03214977
btc,2023-11-30,19557230.53214963
btc,2023-12-01,19558286.78214399
btc,2023-12-02,19559080.53214366
btc,2023-12-03,19560111.7821325
btc,2023-12-04,19561080.53213206
btc,2023-12-05,19561943.03212622
btc,2023-12-06,19562793.03212585
btc,2023-12-07,19563511.78212008
btc,2023-12-08,19564355.53211968
btc,2023-12-09,19565336.78211944
btc,2023-12-10,19566211.7821184
btc,2023-12-11,19567199.2821182
btc,2023-12-12,19568099.28211442
btc,2023-12-13,19569030.53211368
btc,2023-12-14,19569943.03211355
btc,2023-12-15,19570961.78211341
btc,2023-12-16,19571911.78211322
btc,2023-12-17,19572849.28211309
btc,2023-12-18,19573899.28211291
btc,2023-12-19,19574911.78205268
btc,2023-12-20,19575818.03205239
btc,2023-12-21,19576730.53205018
btc,2023-12-22,19577780.53204999
btc,2023-12-23,19578780.53204988
btc,2023-12-24,19579849.28204977
btc,2023-12-25,19580718.03204967
btc,2023-12-26,19581586.78204955
btc,2023-12-27,19582393.03204946
btc,2023-12-28,19583149.28204935
btc,2023-12-29,19584092.99589623
btc,2023-12-30,19584999.24589619
btc,2023-12-31,19585974.24589616
btc,2024-01-01,19586942.99589609
btc,2024-01-02,19587761.74589597
btc,2024-01-03,19588749.24589465
btc,2024-01-04,19589811.74589451
btc,2024-01-05,19590674.24589445
btc,2024-01-06,19591549.24589436
btc,2024-01-07,19592286.74589408
btc,2024-01-08,19593055.49589401
btc,2024-01-09,19594005.49589394
btc,2024-01-10,19594836.7458919
btc,2024-01-11,19595917.99589184
btc,2024-01-12,19596967.99588868
btc,2024-01-13,19597961.74588858
btc,2024-01-14,19598761.74588853
btc,2024-01-15,19599474.24588579
btc,2024-01-16,19600255.49588569
btc,2024-01-17,19601011.74588458
btc,2024-01-18,19601899.24588451
btc,2024-01-19,19602724.24588441
btc,2024-01-20,19603617.99588432
btc,2024-01-21,19604492.99588423
btc,2024-01-22,19605492.99588416
btc,2024-01-23,19606455.49587864
btc,2024-01-24,19607392.99587857
btc,2024-01-25,19608524.244873
btc,2024-01-26,19609474.24487293
btc,2024-01-27,19610542.9948698
btc,2024-01-28,19611542.99486977
btc,2024-01-29,19612517.99486426
btc,2024-01-30,19613417.99476277
btc,2024-01-31,19614236.7445918
btc,2024-02-01,19615192.99455433
btc,2024-02-02,19616367.99455428
btc,2024-02-03,19617311.74454332
btc,2024-02-04,19618280.49453234
btc,2024-02-05,19619255.4945323
btc,2024-02-06,19620317.99453229
btc,2024-02-07,19621317.99453227
btc,2024-02-08,19622180.49453222
btc,2024-02-09,19623217.99453217
btc,2024-02-10,19624167.99453216
btc,2024-02-11,19625024.24452782
btc,2024-02-12,19626142.99451125
btc,2024-02-13,19626986.74447811
btc,2024-02-14,19627855.49447146
btc,2024-02-15,19628836.74445056
btc,2024-02-16,19629674.24444057
btc,2024-02-17,19630611.74443719
btc,2024-02-18,19631367.99443716
btc,2024-02-19,19632217.99442621
btc,2024-02-20,19633099.24442615
btc,2024-02-21,19633961.7444261
btc,2024-02-22,19634805.49442602
btc,2024-02-23,19635799.24440955
btc,2024-02-24,19636655.4944095
btc,2024-02-25,19637680.49437124
btc,2024-02-26,19638511.74437117
btc,2024-02-27,19639317.99437111
btc,2024-02-28,19640249.24436558
btc,2024-02-29,19641080.49434917
btc,2024-03-01,19642042.99432728
btc,2024-03-02,19642836.74432721
btc,2024-03-03,19643805.49431723
btc,2024-03-04,19644611.74430514
btc,2024-03-05,19645655.494305
btc,2024-03-06,19646530.49430491
btc,2024-03-07,19647655.49427749
btc,2024-03-08,19648617.99427193
btc,2024-03-09,19649636.74426524
btc,2024-03-10,19650530.49424315
btc,2024-03-11,19651592.99423977
btc,2024-03-12,19652474.24421644
btc,2024-03-13,19653474.24420429
btc,2024-03-14,19654355.49419763
btc,2024-03-15,19655149.24419096
btc,2024-03-16,19656049.24418545
btc,2024-03-17,19656961.74418201
btc,2024-03-18,19657861.74415137
btc,2024-03-19,19658842.99414585
btc,2024-03-20,19659774.24412035
btc,2024-03-21,19660524.24410392
btc,2024-03-22,19661367.993082
btc,2024-03-23,19662342.99308194
btc,2024-03-24,19663405.49308191
btc,2024-03-25,19664230.49307314
btc,2024-03-26,19665067.9930425
btc,2024-03-27,19665917.9930282
btc,2024-03-28,19666867.99301939
btc,2024-03-29,19667767.99301605
btc,2024-03-30,19668736.74301601
btc,2024-03-31,19669592.99300506
btc,2024-04-01,19670530.49299956
btc,2024-04-02,19671455.49299954
btc,2024-04-03,19672342.99299949
btc,2024-04-04,19673205.49297218
btc,2024-04-05,19674130.49293393
btc,2024-04-06,19675099.24290541
btc,2024-04-07,19676161.74288233
btc,2024-04-08,19677149.24284075
btc,2024-04-09,19678061.74280136
btc,2024-04-10,19679005.49278382
btc,2024-04-11,19679830.49278382
btc,2024-04-12,19680680.49277836
btc,2024-04-13,19681705.49276744
btc,2024-04-14,19682686.74276744
btc,2024-04-15,19683567.99275647
btc,2024-04-16,19684599.24275641
btc,2024-04-17,19685455.4927367
btc,2024-04-18,19686361.74273122
btc,2024-04-19,19687292.99271483
btc,2024-04-20,19687699.24271483
btc,2024-04-21,19688136.74271483
btc,2024-04-22,19688611.74270937
btc,2024-04-23,19689136.74270937
btc,2024-04-24,19689621.11769845
btc,2024-04-25,19690067.99269845
btc,2024-04-26,19690483.61769845
btc,2024-04-27,19690921.11769845
btc,2024-04-28,19691358.61769844
btc,2024-04-29,19691767.99269843
btc,2024-04-30,19692208.61769843
btc,2024-05-01,19692621.11769297
btc,2024-05-02,19693074.24267659
btc,2024-05-03,19693477.36767659
btc,2024-05-04,19693917.99266567
btc,2024-05-05,19694352.36766567
btc,2024-05-06,19694733.61766567
btc,2024-05-07,19695114.86765475
btc,2024-05-08,19695511.74265472
btc,2024-05-09,19695964.8676547
btc,2024-05-10,19696417.99264919
btc,2024-05-11,19696914.86764918
btc,2024-05-12,19697327.36764917
btc,2024-05-13,19697786.7426437
btc,2024-05-14,19698211.74263277
btc,2024-05-15,19698652.36763277
btc,2024-05-16,19699096.11762728
btc,2024-05-17,19699580.49262727
btc,2024-05-18,19699980.49262727
