Date,Close,High,Low,Open,Volume,asset_x,SplyCur,asset_y,AdrActCnt,MarketCap,Return,Inflation,USD_LBP
2024-05-02,59123.43359375,59602.29687500,56937.20312500,58253.70312500,32711813559.00000000,btc,19693074.24267659,btc,744998,1164322167243.67797852,0.01492467,0.00251807,3495.24808553
2024-05-03,62889.83593750,63320.50390625,58848.31250000,59122.30078125,33172023048.00000000,btc,19693477.36767659,btc,731936,1238519560692.05004883,0.06370405,0.00135186,1784.57448268
2024-05-04,63891.47265625,64494.95703125,62599.35156250,62891.03125000,20620477992.00000000,btc,19693917.99266567,btc,613171,1258273422922.82861328,0.01592685,0.00934610,2006.51249683
2024-05-05,64031.13281250,64610.89062500,62955.30468750,63892.45312500,18296164805.00000000,btc,19694352.36766567,btc,573428,1261051692110.17431641,0.00218590,0.00161236,2386.27423265
2024-05-06,63161.94921875,65494.90234375,62746.23828125,64038.31250000,28697928697.00000000,btc,19694733.61766567,btc,670316,1243957764635.80761719,-0.01357439,0.00379945,2737.58989031
2024-05-07,62334.81640625,64390.45703125,62285.98046875,63162.76171875,25930730982.00000000,btc,19695114.86765475,btc,702887,1227691369375.26342773,-0.01309543,0.00670090,2411.46924059
2024-05-08,61187.94140625,62986.08593750,60877.12890625,62332.64062500,26088172222.00000000,btc,19695511.74265472,btc,697417,1205127818475.66552734,-0.01839863,0.00199420,2535.60334238
2024-05-09,63049.96093750,63404.91406250,60648.07421875,61191.19921875,25453338161.00000000,btc,19695964.86765470,btc,671205,1241829815532.00122070,0.03043115,0.00559858,3479.88668937
2024-05-10,60792.77734375,63446.74218750,60208.78125000,63055.19140625,27804954694.00000000,btc,19696417.99264919,btc,606931,1197399953496.55346680,-0.03579992,0.00567055,1750.95917318
2024-05-11,60793.71093750,61451.15234375,60492.62500000,60793.35546875,13842272968.00000000,btc,19696914.86764918,btc,612137,1197448548824.40991211,0.00001536,0.00828515,1964.30299447
2024-05-12,61448.39453125,61818.15625000,60632.60156250,60793.50390625,13800459405.00000000,btc,19697327.36764917,btc,573640,1210369143298.49438477,0.01076894,0.00983674,2094.64247290
2024-05-13,62901.44921875,63422.66015625,60769.83984375,61451.21875000,27889181179.00000000,btc,19697786.74264370,btc,746125,1239019332514.16967773,0.02364675,0.00668726,2910.88681433
2024-05-14,61552.78906250,63092.12500000,61123.76562500,62900.77343750,28186271527.00000000,btc,19698211.74263277,btc,686207,1212479872302.73510742,-0.02144084,0.00470629,2508.62454529
2024-05-15,66267.49218750,66454.45312500,61330.41015625,61553.98828125,39815167074.00000000,btc,19698652.36763277,btc,714393,1305380291876.38281250,0.07659609,0.00430042,3439.46108836
2024-05-16,65231.58203125,66712.42968750,64613.05468750,66256.10937500,31573077994.00000000,btc,19699096.11762728,btc,689540,1285003204338.48242188,-0.01563225,0.00628808,1931.71134396
2024-05-17,67051.87500000,67459.46093750,65119.31640625,65231.29687500,28031279310.00000000,btc,19699580.49262727,btc,743911,1320893808744.08227539,0.02790509,0.00575009,3432.18196749
2024-05-18,66940.80468750,67387.32812500,66663.50000000,67066.21093750,16712277406.00000000,btc,19699980.49262727,btc,650957,1318732546504.52221680,-0.00165648,0.00817178,2619.51982784
2024-05-19,66278.36718750,67694.29687500,65937.17968750,66937.92968750,19249094538.00000000,btc,19700461.74262181,btc,637953,1305714437140.78442383,-0.00989587,0.00499760,3293.51337346
2024-05-20,71448.19531250,71483.56250000,66086.17187500,66278.74218750,43850655717.00000000,btc,19700949.24261848,btc,706063,1407597269328.25390625,0.07800174,0.00257906,2969.10674443
2024-05-21,70136.53125000,71946.46093750,69191.12500000,71443.06250000,46932005990.00000000,btc,19701380.49261845,btc,746087,1381786488588.67431641,-0.01835825,0.00746615,3127.52372155
2024-05-22,69122.33593750,70623.69531250,68977.69531250,70135.32031250,32802561717.00000000,btc,19701858.61760751,btc,709347,1361838489959.39550781,-0.01446030,0.00865332,3297.82952178
2024-05-23,67929.56250000,70041.27343750,66356.95312500,69121.30468750,41895680979.00000000,btc,19702386.74257751,btc,728396,1338374511629.09033203,-0.01725598,0.00501288,1958.19163778
2024-05-24,68526.10156250,69220.29687500,66622.67187500,67928.13281250,29197308153.00000000,btc,19702886.74256659,btc,663534,1350162017995.55273438,0.00878173,0.00471031,1961.18337322
2024-05-25,69265.94531250,69579.32031250,68515.82031250,68526.92187500,15473071741.00000000,btc,19703386.74255113,btc,591356,1364773708580.58398438,0.01079652,0.00549024,2403.55827290
2024-05-26,68518.09375000,69506.22656250,68183.89062500,69264.28906250,15628433737.00000000,btc,19703911.74255105,btc,538911,1350074472017.83886719,-0.01079681,0.00272044,2154.71277744
2024-05-27,69394.55468750,70597.88281250,68232.50000000,68512.17968750,25870990717.00000000,btc,19704296.11754556,btc,612909,1367370854507.70922852,0.01279167,0.00571086,3101.69054959
2024-05-28,68296.21875000,69514.64062500,67227.15625000,69392.19531250,32722265965.00000000,btc,19704714.86754006,btc,653177,1345757516999.89331055,-0.01582741,0.00940973,2359.25381772
2024-05-29,67578.09375000,68852.46093750,67101.49218750,68296.35156250,26707072906.00000000,btc,19705142.99254002,btc,559784,1331636000507.02514648,-0.01051486,0.00329919,1948.39676454
2024-05-30,68364.99218750,69500.53906250,67118.07812500,67576.08593750,29509712534.00000000,btc,19705527.36754001,btc,649063,1347168224532.43994141,0.01164428,0.00671537,2265.19041271
2024-05-31,67491.41406250,68999.56250000,66633.42187500,68362.51562500,27387283769.00000000,btc,19705989.86751266,btc,656289,1329985121659.72631836,-0.01277815,0.00429795,2703.17120247
2024-06-01,67706.93750000,67839.76562500,67386.19531250,67489.60937500,11641495604.00000000,btc,19706430.49250719,btc,570980,1334262057704.27832031,0.00319335,0.00201244,1886.69539983
2024-06-02,67751.60156250,68409.16406250,67315.52343750,67710.27343750,17110588415.00000000,btc,19706867.99250718,btc,536181,1335171868273.13061523,0.00065967,0.00672250,3382.38080658
2024-06-03,68804.78125000,70230.82031250,67589.83593750,67753.89843750,32401285324.00000000,btc,19707358.61712567,btc,689745,1355960498666.63427734,0.01554472,0.00190047,3365.62334704
2024-06-04,70567.76562500,71047.40625000,68564.64062500,68804.57031250,33149696545.00000000,btc,19707777.36709835,btc,637180,1390733814231.07592773,0.02562299,0.00321549,2261.04690847
2024-06-05,71082.82031250,71735.41406250,70390.71093750,70568.35156250,32810771409.00000000,btc,19708161.74209288,btc,592424,1400911719802.87524414,0.00729872,0.00656115,3341.73475298
2024-06-06,70757.16406250,71625.73437500,70119.12500000,71082.84375000,25223152007.00000000,btc,19708577.36709285,btc,624088,1394523042201.86328125,-0.00458136,0.00295469,1577.71139357
2024-06-07,69342.58593750,71907.85156250,68507.25781250,70759.18750000,36188381096.00000000,btc,19709021.11707542,btc,583336,1366674490554.80468750,-0.01999201,0.00706932,2572.61169106
2024-06-08,69305.77343750,69533.32031250,69210.74218750,69324.17968750,14262185861.00000000,btc,19709558.61707541,btc,772154,1365986204068.15405273,-0.00053088,0.00598491,2731.16882729
2024-06-09,69647.99218750,69817.52343750,69160.84375000,69297.49218750,13534028500.00000000,btc,19710036.74207538,btc,609844,1372764485027.40405273,0.00493781,0.00975358,3496.10846383
2024-06-10,69512.28125000,70146.07031250,69232.42187500,69644.31250000,20597699541.00000000,btc,19710471.11703716,btc,684041,1370119811857.48828125,-0.00194853,0.00564711,2043.05191021
2024-06-11,67332.03125000,69549.41406250,66123.60156250,69508.07812500,37116136345.00000000,btc,19710855.49203714,btc,684207,1327171937954.07885742,-0.03136496,0.00128534,2939.69900400
2024-06-12,68241.18750000,69977.89062500,66902.45312500,67321.37500000,34497940694.00000000,btc,19711311.74203711,btc,677849,1345123320459.30590820,0.01350258,0.00520047,3259.59656019
2024-06-13,66756.39843750,68365.78125000,66304.56250000,68243.10156250,28955204146.00000000,btc,19711764.86702071,btc,613255,1315886429369.14868164,-0.02175796,0.00127155,3377.61592636
2024-06-14,66011.09375000,67294.64843750,65056.89453125,66747.57031250,27403884779.00000000,btc,19712164.86702070,btc,606488,1301221563052.35961914,-0.01116454,0.00614899,3266.85014362
2024-06-15,66191.00000000,66402.18750000,65871.77343750,66006.74218750,14121265576.00000000,btc,19712583.61702070,btc,635369,1304795622194.21704102,0.00272539,0.00532608,2408.31079285
2024-06-16,66639.04687500,66894.84375000,66018.25000000,66189.35937500,13281140541.00000000,btc,19713092.99199885,btc,735939,1313661727945.04541016,0.00676900,0.00984355,2877.34140887
2024-06-17,66490.29687500,67188.32031250,65094.96484375,66636.51562500,30006354476.00000000,btc,19713530.49199884,btc,724644,1310758494867.36767578,-0.00223217,0.00669395,3319.06349064
2024-06-18,65140.74609375,66556.70312500,64066.95703125,66490.97656250,39481285950.00000000,btc,19714005.49199881,btc,733498,1284185026245.08764648,-0.02029696,0.00109117,2261.09972384
2024-06-19,64960.29687500,65695.35156250,64693.30078125,65146.66015625,21103423504.00000000,btc,19714433.61697697,btc,622245,1280655460481.30395508,-0.00277014,0.00173929,2915.03597221
2024-06-20,64828.65625000,66438.96093750,64547.84765625,64960.29687500,25641109124.00000000,btc,19714849.24197697,btc,661281,1278087184528.69799805,-0.00202648,0.00793842,2994.51177349
2024-06-21,64096.19921875,65007.54687500,63378.89453125,64837.98828125,26188171739.00000000,btc,19715286.74197697,btc,719280,1263674946668.53637695,-0.01129835,0.00170311,3318.59960717
2024-06-22,64252.57812500,64475.46875000,63929.75781250,64113.86328125,9858198793.00000000,btc,19715761.74197151,btc,639305,1266788521619.91064453,0.00243975,0.00870494,2881.70388954
2024-06-23,63180.79687500,64491.70312500,63180.79687500,64248.96484375,11170471802.00000000,btc,19716111.74197148,btc,511478,1245679651134.30249023,-0.01668075,0.00615785,2440.02053972
2024-06-24,60277.41406250,63292.52734375,58601.69921875,63173.35156250,43152133651.00000000,btc,19716586.74197148,btc,756391,1188464862945.01269531,-0.04595356,0.00480733,3404.73374892
2024-06-25,61804.64062500,62258.26171875,60239.75000000,60266.28125000,29201215431.00000000,btc,19716974.24196055,btc,631668,1218600507236.75366211,0.02533663,0.00850152,1868.78089359
2024-06-26,60811.27734375,62434.13671875,60695.18750000,61789.67578125,22506003064.00000000,btc,19717352.36696053,btc,659381,1199037383271.68237305,-0.01607263,0.00615070,3479.14593658
2024-06-27,61604.80078125,62293.86328125,60585.33203125,60811.22656250,21231745045.00000000,btc,19717758.61696053,btc,741302,1214708591450.62890625,0.01304895,0.00320899,2724.57974340
2024-06-28,60320.13671875,62126.09765625,59985.40234375,61612.80468750,24952866877.00000000,btc,19718180.49194415,btc,752964,1189403343119.06030273,-0.02085331,0.00559933,3437.10053423
2024-06-29,60887.37890625,61097.62109375,60300.96484375,60319.87500000,12652903396.00000000,btc,19718671.11694415,btc,720705,1200618199825.10620117,0.00940386,0.00480271,2928.66989273
2024-06-30,62678.29296875,62892.82812500,60632.94921875,60888.44531250,17333226409.00000000,btc,19719049.24194414,btc,653363,1235956345451.78247070,0.02941355,0.00346574,1769.70583336
2024-07-01,62851.98046875,63777.22656250,62495.51171875,62673.60546875,25468379421.00000000,btc,19719489.86693321,btc,907181,1239408991970.19970703,0.00277109,0.00869344,2381.40377115
2024-07-02,62029.01562500,63203.35937500,61752.74609375,62844.41015625,20151616992.00000000,btc,19719952.36693319,btc,750376,1223209233492.75463867,-0.01309370,0.00762177,3015.92594418
2024-07-03,60173.92187500,62187.70312500,59419.38671875,62034.33203125,29756701685.00000000,btc,19720405.49192773,btc,769767,1186654139414.58032227,-0.02990687,0.00917852,1693.41320231
2024-07-04,56977.70312500,60399.67578125,56777.80468750,60147.13671875,41149609230.00000000,btc,19720842.99191134,btc,715636,1123648337367.86108398,-0.05311634,0.00836741,3450.59506949
2024-07-05,56662.37500000,57497.15234375,53717.37500000,57022.80859375,55417544033.00000000,btc,19721221.11691133,btc,694964,1117451226384.34863281,-0.00553424,0.00485708,2679.68547281
2024-07-06,58303.53906250,58472.54687500,56038.96093750,56659.07421875,20610320577.00000000,btc,19721736.74191132,btc,720587,1149847048512.36791992,0.02896391,0.00031597,2948.93984072
2024-07-07,55849.10937500,58371.12109375,55793.32421875,58239.42968750,20553359505.00000000,btc,19722177.36689043,btc,594423,1101466040876.61303711,-0.04209744,0.00384623,1908.51705100
2024-07-08,56705.09765625,58131.33593750,54321.01953125,55849.57421875,39766159899.00000000,btc,19722674.24187950,btc,798942,1118376168928.18359375,0.01532680,0.00112420,2535.53522636
2024-07-09,58009.22656250,58239.19531250,56316.87500000,56704.59765625,27849512607.00000000,btc,19723155.49186956,btc,762581,1144124995455.27758789,0.02299844,0.00281510,2203.46983789
2024-07-10,57742.49609375,59359.43359375,57178.41406250,58033.88281250,26175260526.00000000,btc,19723580.49186079,btc,646708,1138888769506.03515625,-0.00459807,0.00219629,3418.90388218
2024-07-11,57344.91406250,59299.43359375,57120.37890625,57729.89062500,28707803842.00000000,btc,19724017.99185086,btc,646553,1131072116709.89111328,-0.00688543,0.00977754,2308.35010260
2024-07-12,57899.46484375,58532.55468750,56590.17578125,57341.19531250,25604805221.00000000,btc,19724486.74173565,btc,708446,1142037226664.13623047,0.00967044,0.00168391,2616.52635975
2024-07-13,59231.95312500,59787.07812500,57796.44140625,57908.73828125,17080061806.00000000,btc,19724967.99172466,btc,601071,1168348379477.96044922,0.02301383,0.00500093,2511.56635026
2024-07-14,60787.79296875,61329.52734375,59225.25000000,59225.25000000,22223416061.00000000,btc,19725489.86670117,btc,751254,1199068994224.20678711,0.02626690,0.00112219,3262.91991760
2024-07-15,64870.15234375,64870.15234375,60704.92968750,60815.45703125,38094526099.00000000,btc,19725967.99166178,btc,787506,1279626548747.03588867,0.06715755,0.00100132,2152.24101602
2024-07-16,65097.14843750,65354.33984375,62487.96875000,64784.41796875,41617346768.00000000,btc,19726427.36664754,btc,746639,1284134170428.21728516,0.00349924,0.00742217,2124.68604694
2024-07-17,64118.79296875,66066.73437500,63896.08593750,65091.83203125,32525071311.00000000,btc,19726924.24161113,btc,729938,1264866571358.07958984,-0.01502916,0.00993335,2903.82992618
2024-07-18,63974.06640625,65104.66015625,63246.16406250,64104.73828125,27239305337.00000000,btc,19727327.36657918,btc,764574,1262037350967.36914062,-0.00225716,0.00685604,2932.25045955
2024-07-19,66710.15625000,67442.64062500,63329.34375000,63972.32421875,37003855410.00000000,btc,19727786.74157370,btc,755308,1316043735997.05981445,0.04276873,0.00625053,2309.46206457
2024-07-20,67163.64843750,67610.73437500,66299.61718750,66709.92187500,19029581250.00000000,btc,19728302.36657367,btc,673407,1325024764417.25317383,0.00679795,0.00727258,2576.39267398
2024-07-21,68154.52343750,68372.90625000,65842.29687500,67164.91406250,26652190004.00000000,btc,19728830.49154719,btc,607493,1344609040130.61767578,0.01475314,0.00541614,2834.01018264
2024-07-22,67585.25000000,68480.06250000,66611.29687500,68152.97656250,42649109453.00000000,btc,19729389.86647783,btc,749350,1333415746473.37060547,-0.00835269,0.00161384,2786.90294939
2024-07-23,65927.67187500,67779.01562500,65484.46093750,67584.80468750,35605668666.00000000,btc,19729917.99146790,btc,671794,1300747559462.15478516,-0.02452574,0.00701169,2466.58715182
2024-07-24,65372.13281250,67113.98437500,65146.99609375,65927.85937500,27470942309.00000000,btc,19730355.49142156,btc,681137,1289815419623.04907227,-0.00842649,0.00673205,3406.46263591
2024-07-25,65777.22656250,66112.42187500,63473.47265625,65375.87500000,38315761670.00000000,btc,19730864.86641610,btc,713877,1297841568592.32324219,0.00619673,0.00348353,2961.40575579
2024-07-26,67912.06250000,68207.60156250,65743.76562500,65771.81250000,30488630457.00000000,btc,19731364.86641610,btc,715636,1339997684018.35424805,0.03245555,0.00410354,3109.50216725
2024-07-27,67813.33593750,69398.50781250,66705.21875000,67911.81250000,34691905492.00000000,btc,19731846.11639955,btc,694649,1338082309358.45727539,-0.00145374,0.00024916,3354.63942266
2024-07-28,68255.86718750,68301.85156250,67085.82812500,67808.65625000,18043166945.00000000,btc,19732308.61638863,btc,578686,1346845836222.98388672,0.00652573,0.00943164,2315.39319999
2024-07-29,66819.91406250,69987.53906250,66532.59375000,68259.05468750,40780682628.00000000,btc,19732864.86638200,btc,794379,1318548334578.57080078,-0.02103780,0.00871078,3070.36163135
2024-07-30,66201.01562500,66987.67187500,65323.19140625,66819.05468750,31380492109.00000000,btc,19733333.61637869,btc,673555,1306366727071.22314453,-0.00926219,0.00578379,2526.99158814
2024-07-31,64619.25000000,66810.21093750,64532.04687500,66201.27343750,31292785994.00000000,btc,19733774.24136445,btc,740485,1275181691146.28955078,-0.02389337,0.00628603,2809.56193193
2024-08-01,65357.50000000,65593.24218750,62248.94140625,64625.83984375,40975554494.00000000,btc,19734211.74135899,btc,772675,1289778743885.87036133,0.01142461,0.00321024,1633.84315628
2024-08-02,61415.06640625,65523.22265625,61184.89453125,65353.50000000,43060875727.00000000,btc,19734602.36635898,btc,764749,1212001914830.87524414,-0.06032106,0.00831857,1671.36455431
2024-08-03,60680.09375000,62148.37109375,59836.52734375,61414.80859375,31753030589.00000000,btc,19735024.24134891,btc,692352,1197523121123.57446289,-0.01196730,0.00999240,1529.14245547
2024-08-04,58116.97656250,61062.98828125,57210.80468750,60676.09375000,31758917219.00000000,btc,19735471.11634013,btc,668340,1146965912318.23510742,-0.04223984,0.00179512,1744.00347463
2024-08-05,53991.45703125,58268.82812500,49121.23828125,58110.29687500,108991085584.00000000,btc,19735958.61633134,btc,817104,1065573161604.18164062,-0.07098648,0.00346057,1813.79562913
2024-08-06,56034.31640625,57059.91796875,53973.27343750,53991.34765625,49300484106.00000000,btc,19736396.11628981,btc,729981,1105915464699.26684570,0.03783672,0.00520712,2225.28277820
2024-08-07,55027.46093750,57726.88281250,54620.50781250,56040.63281250,41637562185.00000000,btc,19736777.36627343,btc,714826,1086064745554.74523926,-0.01796855,0.00250696,1975.25191294
2024-08-08,61710.13671875,62673.76562500,54766.72656250,55030.02734375,45298472567.00000000,btc,19737180.49125374,btc,722252,1217984106557.91357422,0.12144256,0.00239640,2619.40874833
2024-08-09,60880.11328125,61751.86328125,59587.85937500,61728.20703125,33425553115.00000000,btc,19737586.74125373,btc,705635,1201626516706.02514648,-0.01345036,0.00543970,2724.62132853
2024-08-10,60945.81250000,61464.51171875,60287.56640625,60881.23046875,15745822278.00000000,btc,19737989.86623947,btc,594175,1202947829514.73071289,0.00107916,0.00099025,3367.88457639
2024-08-11,58719.48437500,61778.66015625,58348.82421875,60944.89062500,22759754812.00000000,btc,19738492.99123943,btc,630696,1159034130785.13061523,-0.03652963,0.00709669,1879.70947400
2024-08-12,59354.51562500,60680.33203125,57688.89843750,58719.39453125,37078637820.00000000,btc,19738921.11623942,btc,714520,1171594101814.47509766,0.01081466,0.00759972,2560.17077377
2024-08-13,60609.56640625,61572.39843750,58506.25390625,59356.20703125,30327698167.00000000,btc,19739386.74122304,btc,706882,1196395671510.80834961,0.02114499,0.00943620,1578.72490277
2024-08-14,58737.26953125,61687.75781250,58472.87500000,60611.05078125,29961696180.00000000,btc,19739799.24122303,btc,662757,1159461908524.48144531,-0.03089111,0.00462245,1625.37131624
2024-08-15,57560.09765625,59838.64843750,56161.59375000,58733.26171875,35682112440.00000000,btc,19740299.24122300,btc,715632,1136253552088.39355469,-0.02004131,0.00910456,1601.75933105
2024-08-16,58894.10546875,59847.35937500,57110.01953125,57560.27343750,29350938673.00000000,btc,19740742.99121208,btc,700335,1162613399755.93164062,0.02317591,0.00435869,2375.02147804
2024-08-17,59478.97265625,59694.66796875,58814.83203125,58893.53125000,13589684021.00000000,btc,19741208.61621206,btc,612305,1174186807485.00390625,0.00993083,0.00119626,3395.48934057
2024-08-18,58483.96484375,60262.71875000,58445.40234375,59468.13281250,17740625837.00000000,btc,19741696.11621206,btc,588717,1154572661616.54199219,-0.01672873,0.00751642,2895.35599716
2024-08-19,59493.45312500,59612.66015625,57864.71093750,58480.71093750,25911207712.00000000,btc,19742102.36620113,btc,687027,1174525841712.53833008,0.01726094,0.00499059,2696.43601624
2024-08-20,59012.79296875,61396.32812500,58610.88281250,59493.45312500,31613400008.00000000,btc,19742571.11620112,btc,696903,1165064261951.20043945,-0.00807921,0.00103391,2116.86947982
2024-08-21,61175.19140625,61834.35156250,58823.44531250,59014.98828125,32731154072.00000000,btc,19743030.49120111,btc,711700,1207783669238.65795898,0.03664288,0.00633653,3271.95754444
2024-08-22,60381.91406250,61408.10937500,59815.25390625,61168.31640625,27625734377.00000000,btc,19743530.49119564,btc,719227,1192152161409.72363281,-0.01296730,0.00968017,3077.26716407
2024-08-23,64094.35546875,64947.06250000,60372.05078125,60380.95312500,42530509233.00000000,btc,19744042.99119548,btc,694990,1265481709867.96508789,0.06148267,0.00797728,1930.11316610
2024-08-24,64178.99218750,64513.78906250,63619.91796875,64103.87109375,21430585163.00000000,btc,19744521.11619545,btc,611271,1267183466462.23632812,0.00132050,0.00547622,2413.82803194
2024-08-25,64333.54296875,64996.42187500,63833.51953125,64176.36718750,18827683555.00000000,btc,19744936.74118453,btc,539499,1270261736254.24560547,0.00240812,0.00975057,2380.50544384
2024-08-26,62880.66015625,64489.70703125,62849.55859375,64342.22656250,27682040631.00000000,btc,19745355.49118453,btc,656542,1241600988305.51904297,-0.02258360,0.00289298,1708.60569332
2024-08-27,59504.13281250,63210.79687500,58116.75000000,62879.70703125,39103882198.00000000,btc,19745799.24113451,btc,685194,1174956660533.42944336,-0.05369739,0.00815832,1704.34388710
2024-08-28,59027.62500000,60236.44921875,57890.67578125,59507.92578125,40289564698.00000000,btc,19746302.36612904,btc,740845,1165577331204.47753906,-0.00800798,0.00105048,3247.72434701
2024-08-29,59388.17968750,61184.08203125,58786.22656250,59027.46875000,32224990582.00000000,btc,19746714.86612355,btc,723280,1172721450707.17285156,0.00610824,0.00373726,2872.93857333
2024-08-30,59119.47656250,59896.88671875,57768.53125000,59388.60156250,32292756405.00000000,btc,19747158.61610169,btc,826297,1167441680980.59350586,-0.00452452,0.00963637,3056.99758252
2024-08-31,58969.89843750,59432.59375000,58768.78515625,59117.48046875,12403470760.00000000,btc,19747617.99109622,btc,670825,1164515027317.49194336,-0.00253010,0.00120681,2940.85260961
2024-09-01,57325.48828125,59062.07031250,57217.82421875,58969.80078125,24592449997.00000000,btc,19748061.74109074,btc,660770,1132067281916.29882812,-0.02788559,0.00855379,3133.07829991
2024-09-02,59112.48046875,59403.07031250,57136.02734375,57326.96875000,27036454524.00000000,btc,19748583.61607434,btc,717673,1167387763290.67065430,0.03117273,0.00925425,2441.95512708
2024-09-03,57431.02343750,59815.05859375,57425.16796875,59106.19140625,26666961053.00000000,btc,19749049.24106341,btc,699302,1134208109831.85424805,-0.02844504,0.00517044,2947.84016202
2024-09-04,57971.53906250,58511.57031250,55673.16406250,57430.34765625,35627680312.00000000,btc,19749521.11604703,btc,699461,1144910134844.58886719,0.00941156,0.00303163,2516.81265512
2024-09-05,56160.48828125,58300.58203125,55712.45312500,57971.70312500,31030280656.00000000,btc,19750005.49104703,btc,734546,1109169951934.56982422,-0.03124034,0.00220753,3277.37471507
2024-09-06,53948.75390625,56976.10937500,52598.69921875,56160.19140625,49361693566.00000000,btc,19750458.61604639,btc,726287,1065512631412.66162109,-0.03938239,0.00334646,3039.79949716
2024-09-07,54139.68750000,54838.14453125,53740.07031250,53949.08593750,19061486526.00000000,btc,19750952.36604087,btc,606660,1069310388924.83837891,0.00353917,0.00684905,3485.04635482
2024-09-08,54841.56640625,55300.85937500,53653.75781250,54147.93359375,18268287531.00000000,btc,19751474.24104087,btc,596940,1083201786211.37915039,0.01296422,0.00494364,2571.48509915
2024-09-09,57019.53515625,58041.12500000,54598.43359375,54851.88671875,34618096173.00000000,btc,19751927.36603539,btc,736827,1126245716851.35131836,0.03971383,0.00549324,2804.72656000
2024-09-10,57648.71093750,58029.97656250,56419.41406250,57020.09765625,28857630507.00000000,btc,19752355.49102993,btc,733172,1138697832037.12524414,0.01103439,0.00851522,1983.30761822
2024-09-11,57343.17187500,57991.32031250,55567.33984375,57650.28906250,37049062672.00000000,btc,19752692.99102992,btc,662704,1132682069178.73632812,-0.00530002,0.00822226,1845.87660447
2024-09-12,58127.01171875,58534.35937500,57330.10156250,57343.17187500,33835707949.00000000,btc,19753167.99102987,btc,775748,1148192627297.03051758,0.01366928,0.00889624,2006.55189108
2024-09-13,60571.30078125,60648.02343750,57650.11328125,58130.32421875,32490528356.00000000,btc,19753552.36601894,btc,794367,1196498361860.30590820,0.04205083,0.00344790,3112.66867161
2024-09-14,60005.12109375,60656.72265625,59517.88281250,60569.11718750,16428405496.00000000,btc,19753986.74101892,btc,688474,1185340366479.17236328,-0.00934733,0.00963655,2160.23206142
2024-09-15,59182.83593750,60381.91796875,58696.30859375,60000.72656250,18120960867.00000000,btc,19754458.61601892,btc,643849,1169124883305.98120117,-0.01370358,0.00797270,3450.48327655
2024-09-16,58192.50781250,59205.51171875,57501.33984375,59185.22656250,32032822113.00000000,btc,19754849.24101345,btc,746172,1149584218792.43481445,-0.01673337,0.00782949,3244.24516035
2024-09-17,60308.53906250,61316.08984375,57628.07031250,58192.50781250,38075570118.00000000,btc,19755317.99101343,btc,732953,1191414366753.14233398,0.03636261,0.00253035,2011.69120454
2024-09-18,61649.67968750,61664.06640625,59218.25390625,60309.00000000,40990702891.00000000,btc,19755749.24099158,btc,720313,1217935612693.70190430,0.02223799,0.00682579,2438.62252375
2024-09-19,62940.45703125,63872.44140625,61609.86718750,61651.15625000,42710252573.00000000,btc,19756130.49095334,btc,746741,1243459882269.61669922,0.02093729,0.00068187,2053.05445913
2024-09-20,63192.97656250,64119.53125000,62364.60546875,62941.42578125,35177164222.00000000,btc,19756583.61595331,btc,822445,1248477325398.00903320,0.00401204,0.00916449,3275.25806035
2024-09-21,63394.83984375,63543.35937500,62783.10546875,63184.33984375,14408616220.00000000,btc,19757005.49095330,btc,665209,1252492198891.07348633,0.00319439,0.00638834,2039.66205227
2024-09-22,63648.71093750,63993.42187500,62440.72656250,63396.80468750,20183348802.00000000,btc,19757430.49095330,btc,595289,1257534982186.43530273,0.00400460,0.00851828,2517.23454416
2024-09-23,63329.80078125,64733.55859375,62628.07812500,63643.10156250,31400285425.00000000,btc,19757886.74092600,btc,796781,1251263031161.34448242,-0.00501047,0.00256381,2380.14310766
2024-09-24,64301.96875000,64695.21484375,62737.41796875,63326.83984375,29938335243.00000000,btc,19758339.86592598,btc,749184,1270500152610.65112305,0.01535088,0.00604686,1958.42944620
2024-09-25,63143.14453125,64804.50390625,62945.37500000,64302.58984375,25078377700.00000000,btc,19758789.86592598,btc,713234,1247632124266.76196289,-0.01802160,0.00244138,3458.63017416
2024-09-26,65181.01953125,65790.79687500,62669.26953125,63138.54687500,36873129847.00000000,btc,19759196.11591505,btc,721855,1287924547953.25805664,0.03227389,0.00077773,1754.46710487
2024-09-27,65790.66406250,66480.69531250,64852.99218750,65180.66406250,32058813449.00000000,btc,19759624.24090959,btc,751618,1299998800434.91430664,0.00935310,0.00627807,2384.84077551
2024-09-28,65887.64843750,66255.53125000,65458.03515625,65792.17968750,15243637984.00000000,btc,19760027.36590413,btc,649697,1301941736200.07031250,0.00147414,0.00695035,3322.81327134
2024-09-29,65635.30468750,66069.34375000,65450.01562500,65888.89843750,14788214575.00000000,btc,19760511.74090413,btc,680061,1296987208895.16357422,-0.00382991,0.00188084,3491.70295260
2024-09-30,63329.50000000,65635.05468750,62873.61718750,65634.65625000,37112957475.00000000,btc,19760939.86590410,btc,732082,1251450441237.77368164,-0.03513056,0.00051220,1954.70938044
2024-10-01,60837.00781250,64110.98046875,60189.27734375,63335.60546875,50220923500.00000000,btc,19761430.49089476,btc,863700,1202226301160.74023438,-0.03935752,0.00502524,2026.27847205
